eventId,entrantId,positionOrder,positionText,time,laps,q1Time,q2Time,q3Time
1992-16,6236,3,3,74370,,,,
1992-16,6222,4,4,75114,,,,
1992-16,6226,5,5,75210,,,,
1992-16,6240,6,6,76091,,,,
1992-16,6190,7,7,76440,,,,
1992-16,6227,8,8,76562,,,,
1992-16,6210,9,9,76727,,,,
1992-16,6231,10,10,76863,,,,
1992-16,6195,11,11,76937,,,,
1992-16,6228,12,12,76944,,,,
1992-16,6189,13,13,77037,,,,
1992-16,6206,14,14,77047,,,,
1992-16,6215,15,15,77231,,,,
1992-16,6230,16,16,77333,,,,
1992-16,6229,17,17,77367,,,,
1992-16,6196,18,18,77409,,,,
1992-16,6243,19,19,77465,,,,
1992-16,6216,20,20,77805,,,,
1992-16,6213,21,21,77808,,,,
1992-16,6209,22,22,77957,,,,
1992-16,6239,23,23,78138,,,,
1992-16,6205,24,24,78565,,,,
1992-16,6242,25,25,78843,,,,
1992-16,6214,26,26,78862,,,,
1993-1,6245,1,1,75696,,,,
1993-1,6251,2,2,75784,,,,
1993-1,6248,3,3,77261,,,,
1993-1,6244,4,4,77592,,,,
1993-1,6268,5,5,78234,,,,
1993-1,6271,6,6,78664,,,,
1993-1,6249,7,7,78676,,,,
1993-1,6267,8,8,78687,,,,
1993-1,6250,9,9,78786,,,,
1993-1,6270,10,10,78950,,,,
1993-1,6260,11,11,79034,,,,
1993-1,6266,12,12,79138,,,,
1993-1,6264,13,13,79285,,,,
1993-1,6256,14,14,79305,,,,
1993-1,6269,15,15,79386,,,,
1993-1,6254,16,16,79396,,,,
1993-1,6255,17,17,79498,,,,
1993-1,6257,18,18,79759,,,,
1993-1,6261,19,19,80081,,,,
1993-1,6253,20,20,80237,,,,
1993-1,6246,21,21,80401,,,,
1993-1,6252,22,22,80402,,,,
1993-1,6247,23,23,80660,,,,
1993-1,6265,24,24,80994,,,,
1993-1,6262,25,25,81893,,,,
1993-1,6263,26,26,84737,,,,
1993-2,6245,1,1,75866,,,,
1993-2,6244,2,2,76859,,,,
1993-2,6251,3,3,77697,,,,
1993-2,6248,4,4,77821,,,,
1993-2,6250,5,5,78635,,,,
1993-2,6249,6,6,79049,,,,
1993-2,6271,7,7,79207,,,,
1993-2,6270,8,8,79230,,,,
1993-2,6268,9,9,79260,,,,
1993-2,6267,10,10,79296,,,,
1993-2,6260,11,11,79340,,,,
1993-2,6255,12,12,79435,,,,
1993-2,6269,13,13,79561,,,,
1993-2,6256,14,14,79593,,,,
1993-2,6254,15,15,79804,,,,
1993-2,6266,16,16,79835,,,,
1993-2,6261,17,17,79868,,,,
1993-2,6252,18,18,80064,,,,
1993-2,6253,19,19,80232,,,,
1993-2,6264,20,20,80716,,,,
1993-2,6263,21,21,80908,,,,
1993-2,6246,22,22,80991,,,,
1993-2,6247,23,23,81224,,,,
1993-2,6265,24,24,81228,,,,
1993-2,6262,25,25,81488,,,,
1993-2,6257,26,26,81789,,,,
1993-3,6245,1,1,70458,,,,
1993-3,6244,2,2,70762,,,,
1993-3,6272,3,3,72008,,,,
1993-3,6251,4,4,72107,,,,
1993-3,6270,5,5,72738,,,,
1993-3,6250,6,6,72739,,,,
1993-3,6271,7,7,72763,,,,
1993-3,6269,8,8,72862,,,,
1993-3,6268,9,9,72980,,,,
1993-3,6273,10,10,72982,,,,
1993-3,6255,11,11,73328,,,,
1993-3,6256,12,12,73514,,,,
1993-3,6254,13,13,73560,,,,
1993-3,6274,14,14,73664,,,,
1993-3,6260,15,15,73665,,,,
1993-3,6264,16,16,73666,,,,
1993-3,6261,17,17,73970,,,,
1993-3,6246,18,18,74121,,,,
1993-3,6276,19,19,74246,,,,
1993-3,6265,20,20,74274,,,,
1993-3,6267,21,21,74301,,,,
1993-3,6266,22,22,74306,,,,
1993-3,6275,23,23,74927,,,,
1993-3,6262,24,24,75322,,,,
1993-3,6247,25,25,75417,,,,
1993-3,6263,26,26,75641,,,,
1993-4,6245,1,1,82070,,,,
1993-4,6244,2,2,82168,,,,
1993-4,6272,3,3,83919,,,,
1993-4,6251,4,4,84007,,,,
1993-4,6270,5,5,84720,,,,
1993-4,6250,6,6,84793,,,,
1993-4,6267,7,7,84804,,,,
1993-4,6269,8,8,84822,,,,
1993-4,6268,9,9,84829,,,,
1993-4,6266,10,10,84893,,,,
1993-4,6273,11,11,84896,,,,
1993-4,6255,12,12,85115,,,,
1993-4,6256,13,13,85169,,,,
1993-4,6260,14,14,85482,,,,
1993-4,6274,15,15,85901,,,,
1993-4,6271,16,16,85941,,,,
1993-4,6261,17,17,86279,,,,
1993-4,6247,18,18,86429,,,,
1993-4,6276,19,19,86436,,,,
1993-4,6254,20,20,86465,,,,
1993-4,6275,21,21,86657,,,,
1993-4,6246,22,22,86900,,,,
1993-4,6264,23,23,87277,,,,
1993-4,6263,24,24,87371,,,,
1993-4,6265,25,25,87602,,,,
1993-4,6262,26,26,87771,,,,
1993-5,6245,1,1,77809,,,,
1993-5,6244,2,2,78346,,,,
1993-5,6251,3,3,79722,,,,
1993-5,6272,4,4,80520,,,,
1993-5,6273,5,5,80600,,,,
1993-5,6270,6,6,81203,,,,
1993-5,6250,7,7,81360,,,,
1993-5,6268,8,8,81767,,,,
1993-5,6271,9,9,82047,,,,
1993-5,6255,10,10,82470,,,,
1993-5,6269,11,11,82655,,,,
1993-5,6267,12,12,82708,,,,
1993-5,6260,13,13,82887,,,,
1993-5,6261,14,14,82904,,,,
1993-5,6254,15,15,83026,,,,
1993-5,6274,16,16,83086,,,,
1993-5,6256,17,17,83232,,,,
1993-5,6266,18,18,83357,,,,
1993-5,6275,19,19,83432,,,,
1993-5,6264,20,20,83449,,,,
1993-5,6276,21,21,83464,,,,
1993-5,6263,22,22,84268,,,,
1993-5,6246,23,23,84291,,,,
1993-5,6247,24,24,84358,,,,
1993-5,6265,25,25,84399,,,,
1993-5,6262,26,26,85396,,,,
1993-6,6245,1,1,80557,,,,
1993-6,6272,2,2,81190,,,,
1993-6,6251,3,3,81552,,,,
1993-6,6244,4,4,81825,,,,
1993-6,6268,5,5,81948,,,,
1993-6,6273,6,6,82117,,,,
1993-6,6269,7,7,82394,,,,
1993-6,6270,8,8,82477,,,,
1993-6,6250,9,9,82994,,,,
1993-6,6261,10,10,83246,,,,
1993-6,6271,11,11,83715,,,,
1993-6,6274,12,12,83749,,,,
1993-6,6266,13,13,83786,,,,
1993-6,6255,14,14,83812,,,,
1993-6,6260,15,15,83907,,,,
1993-6,6256,16,16,84086,,,,
1993-6,6264,17,17,84298,,,,
1993-6,6275,18,18,84524,,,,
1993-6,6247,19,19,84544,,,,
1993-6,6254,20,20,84888,,,,
1993-6,6267,21,21,84972,,,,
1993-6,6246,22,22,85236,,,,
1993-6,6276,23,23,85267,,,,
1993-6,6262,24,24,86444,,,,
1993-6,6265,25,25,86582,,,,
1993-6,6263,26,26,89613,,,,
1993-7,6245,1,1,78987,,,,
1993-7,6244,2,2,79491,,,,
1993-7,6272,3,3,80808,,,,
1993-7,6273,4,4,80948,,,,
1993-7,6269,5,5,81278,,,,
1993-7,6268,6,6,81414,,,,
1993-7,6266,7,7,81603,,,,
1993-7,6251,8,8,81706,,,,
1993-7,6270,9,9,81813,,,,
1993-7,6267,10,10,82097,,,,
1993-7,6271,11,11,82198,,,,
1993-7,6250,12,12,82229,,,,
1993-7,6261,13,13,82263,,,,
1993-7,6256,14,14,82509,,,,
1993-7,6260,15,15,82819,,,,
1993-7,6275,16,16,82891,,,,
1993-7,6264,17,17,83119,,,,
1993-7,6274,18,18,83185,,,,
1993-7,6247,19,19,83185,,,,
1993-7,6255,20,20,83223,,,,
1993-7,6254,21,21,83240,,,,
1993-7,6246,22,22,83824,,,,
1993-7,6265,23,23,83946,,,,
1993-7,6276,24,24,83960,,,,
1993-7,6263,25,25,84357,,,,
1993-7,6262,26,26,84382,,,,
1993-8,6244,1,1,74382,,,,
1993-8,6245,2,2,74524,,,,
1993-8,6266,3,3,76169,,,,
1993-8,6267,4,4,76203,,,,
1993-8,6251,5,5,76264,,,,
1993-8,6268,6,6,76662,,,,
1993-8,6272,7,7,76720,,,,
1993-8,6256,8,8,77168,,,,
1993-8,6261,9,9,77170,,,,
1993-8,6260,10,10,77190,,,,
1993-8,6270,11,11,77315,,,,
1993-8,6273,12,12,77362,,,,
1993-8,6275,13,13,77441,,,,
1993-8,6269,14,14,77456,,,,
1993-8,6274,15,15,77598,,,,
1993-8,6250,16,16,77659,,,,
1993-8,6254,17,17,77706,,,,
1993-8,6271,18,18,77812,,,,
1993-8,6255,19,19,77862,,,,
1993-8,6276,20,20,77997,,,,
1993-8,6246,21,21,79143,,,,
1993-8,6263,22,22,79493,,,,
1993-8,6264,23,23,79519,,,,
1993-8,6265,24,24,79691,,,,
1993-8,6247,25,25,79856,,,,
1993-8,6262,26,26,80130,,,,
1993-9,6245,1,1,79006,,,,
1993-9,6244,2,2,79134,,,,
1993-9,6272,3,3,80401,,,,
1993-9,6251,4,4,81986,,,,
1993-9,6273,5,5,82364,,,,
1993-9,6266,6,6,82421,,,,
1993-9,6255,7,7,82487,,,,
1993-9,6274,8,8,82834,,,,
1993-9,6267,9,9,82885,,,,
1993-9,6275,10,10,83077,,,,
1993-9,6250,11,11,83114,,,,
1993-9,6268,12,12,83203,,,,
1993-9,6269,13,13,83257,,,,
1993-9,6254,14,14,83533,,,,
1993-9,6256,15,15,83635,,,,
1993-9,6271,16,16,84071,,,,
1993-9,6261,17,17,84139,,,,
1993-9,6270,18,18,84525,,,,
1993-9,6264,19,19,84664,,,,
1993-9,6278,20,20,84718,,,,
1993-9,6277,21,21,85254,,,,
1993-9,6246,22,22,85343,,,,
1993-9,6276,23,23,85363,,,,
1993-9,6260,24,24,85397,,,,
1993-9,6263,25,25,86239,,,,
1993-9,6262,26,26,86520,,,,
1993-10,6245,1,1,98748,,,,
1993-10,6244,2,2,98905,,,,
1993-10,6272,3,3,99580,,,,
1993-10,6251,4,4,99616,,,,
1993-10,6267,5,5,100135,,,,
1993-10,6266,6,6,100855,,,,
1993-10,6273,7,7,101101,,,,
1993-10,6275,8,8,101138,,,,
1993-10,6269,9,9,101242,,,,
1993-10,6268,10,10,101304,,,,
1993-10,6274,11,11,101449,,,,
1993-10,6250,12,12,101531,,,,
1993-10,6255,13,13,101564,,,,
1993-10,6270,14,14,101642,,,,
1993-10,6254,15,15,101858,,,,
1993-10,6261,16,16,101945,,,,
1993-10,6256,17,17,102025,,,,
1993-10,6271,18,18,102032,,,,
1993-10,6277,19,19,102203,,,,
1993-10,6264,20,20,102658,,,,
1993-10,6279,21,21,102682,,,,
1993-10,6278,22,22,102786,,,,
1993-10,6260,23,23,102910,,,,
1993-10,6276,24,24,103007,,,,
1993-10,6263,25,25,103345,,,,
1993-10,6262,26,26,104166,,,,
1993-11,6245,1,1,74631,,,,
1993-11,6244,2,2,74835,,,,
1993-11,6272,3,3,75228,,,,
1993-11,6251,4,4,76451,,,,
1993-11,6273,5,5,76561,,,,
1993-11,6269,6,6,76939,,,,
1993-11,6278,7,7,77366,,,,
1993-11,6268,8,8,77480,,,,
1993-11,6274,9,9,77682,,,,
1993-11,6275,10,10,77693,,,,
1993-11,6250,11,11,78107,,,,
1993-11,6267,12,12,78388,,,,
1993-11,6266,13,13,78392,,,,
1993-11,6264,14,14,78446,,,,
1993-11,6271,15,15,78638,,,,
1993-11,6256,16,16,78721,,,,
1993-11,6270,17,17,78840,,,,
1993-11,6261,18,18,79305,,,,
1993-11,6260,19,19,79320,,,,
1993-11,6255,20,20,79444,,,,
1993-11,6254,21,21,79485,,,,
1993-11,6277,22,22,79560,,,,
1993-11,6279,23,23,80270,,,,
1993-11,6276,24,24,80482,,,,
1993-11,6262,25,25,81502,,,,
1993-11,6263,26,26,82655,,,,
1993-12,6245,1,1,107571,,,,
1993-12,6244,2,2,108466,,,,
1993-12,6272,3,3,109075,,,,
1993-12,6268,4,4,109825,,,,
1993-12,6251,5,5,109934,,,,
1993-12,6275,6,6,110329,,,,
1993-12,6274,7,7,110628,,,,
1993-12,6273,8,8,111017,,,,
1993-12,6271,9,9,111048,,,,
1993-12,6255,10,10,111139,,,,
1993-12,6266,11,11,111350,,,,
1993-12,6270,12,12,111440,,,,
1993-12,6256,13,13,111711,,,,
1993-12,6250,14,14,111833,,,,
1993-12,6267,15,15,111916,,,,
1993-12,6269,16,16,112080,,,,
1993-12,6277,17,17,112647,,,,
1993-12,6260,18,18,112907,,,,
1993-12,6261,19,19,113186,,,,
1993-12,6276,20,20,113465,,,,
1993-12,6278,21,21,113526,,,,
1993-12,6264,22,22,113942,,,,
1993-12,6279,23,23,114551,,,,
1993-12,6263,24,24,114978,,,,
1993-12,6262,25,25,115965,,,,
1993-13,6245,1,1,81179,,,,
1993-13,6244,2,2,81491,,,,
1993-13,6268,3,3,81986,,,,
1993-13,6251,4,4,82633,,,,
1993-13,6272,5,5,82910,,,,
1993-13,6269,6,6,83150,,,,
1993-13,6255,7,7,83769,,,,
1993-13,6275,8,8,83856,,,,
1993-13,6250,9,9,83899,,,,
1993-13,6273,10,10,83918,,,,
1993-13,6274,11,11,84048,,,,
1993-13,6266,12,12,84137,,,,
1993-13,6271,13,13,84298,,,,
1993-13,6267,14,14,84344,,,,
1993-13,6270,15,15,84473,,,,
1993-13,6260,16,16,84807,,,,
1993-13,6279,17,17,84886,,,,
1993-13,6277,18,18,84916,,,,
1993-13,6256,19,19,85144,,,,
1993-13,6261,20,20,85257,,,,
1993-13,6262,21,21,85368,,,,
1993-13,6278,22,22,85478,,,,
1993-13,6281,23,23,85672,,,,
1993-13,6264,24,24,85699,,,,
1993-13,6263,25,25,85957,,,,
1993-13,6280,26,26,86324,,,,
1993-14,6244,1,1,71494,,,,
1993-14,6245,2,2,71683,,,,
1993-14,6282,3,3,72443,,,,
1993-14,6251,4,4,72491,,,,
1993-14,6268,5,5,73101,,,,
1993-14,6272,6,6,73403,,,,
1993-14,6273,7,7,73863,,,,
1993-14,6269,8,8,73933,,,,
1993-14,6274,9,9,74388,,,,
1993-14,6267,10,10,74577,,,,
1993-14,6266,11,11,74708,,,,
1993-14,6271,12,12,74833,,,,
1993-14,6270,13,13,75016,,,,
1993-14,6255,14,14,75183,,,,
1993-14,6256,15,15,75433,,,,
1993-14,6275,16,16,75491,,,,
1993-14,6277,17,17,75904,,,,
1993-14,6280,18,18,75920,,,,
1993-14,6278,19,19,75942,,,,
1993-14,6260,20,20,76144,,,,
1993-14,6279,21,21,76186,,,,
1993-14,6261,22,22,76417,,,,
1993-14,6283,23,23,76566,,,,
1993-14,6264,24,24,76651,,,,
1993-14,6262,25,25,77118,,,,
1993-14,6263,26,26,77739,,,,
1993-15,6245,1,1,97154,,,,
1993-15,6251,2,2,97284,,,,
1993-15,6282,3,3,97326,,,,
1993-15,6272,4,4,97530,,,,
1993-15,6269,5,5,97622,,,,
1993-15,6244,6,6,98352,,,,
1993-15,6274,7,7,98780,,,,
1993-15,6284,8,8,98966,,,,
1993-15,6275,9,9,99278,,,,
1993-15,6273,10,10,99291,,,,
1993-15,6271,11,11,99391,,,,
1993-15,6256,12,12,99426,,,,
1993-15,6279,13,13,99511,,,,
1993-15,6268,14,14,99535,,,,
1993-15,6266,15,15,99951,,,,
1993-15,6270,16,16,100153,,,,
1993-15,6267,17,17,100696,,,,
1993-15,6277,18,18,100696,,,,
1993-15,6255,19,19,101488,,,,
1993-15,6280,20,20,101600,,,,
1993-15,6261,21,21,101769,,,,
1993-15,6278,22,22,101989,,,,
1993-15,6285,23,23,102175,,,,
1993-15,6286,24,24,103812,,,,
1993-16,6251,1,1,73371,,,,
1993-16,6245,2,2,73807,,,,
1993-16,6244,3,3,73826,,,,
1993-16,6272,4,4,74098,,,,
1993-16,6282,5,5,74106,,,,
1993-16,6269,6,6,74194,,,,
1993-16,6268,7,7,75332,,,,
1993-16,6266,8,8,76022,,,,
1993-16,6273,9,9,76077,,,,
1993-16,6275,10,10,76079,,,,
1993-16,6270,11,11,76106,,,,
1993-16,6271,12,12,76286,,,,
1993-16,6256,13,13,76459,,,,
1993-16,6267,14,14,76469,,,,
1993-16,6277,15,15,76892,,,,
1993-16,6278,16,16,76905,,,,
1993-16,6274,17,17,76919,,,,
1993-16,6279,18,18,77018,,,,
1993-16,6284,19,19,77341,,,,
1993-16,6255,20,20,77450,,,,
1993-16,6261,21,21,77750,,,,
1993-16,6286,22,22,77754,,,,
1993-16,6280,23,23,79369,,,,
1993-16,6285,24,24,81793,,,,
1994-1,6288,1,1,75962,22,,,
1994-1,6291,2,2,76290,20,,,
1994-1,6307,3,3,77385,14,,,
1994-1,6287,4,4,77554,23,,,
1994-1,6310,5,5,77806,24,,,
1994-1,6296,6,6,77866,20,,,
1994-1,6309,7,7,77927,24,,,
1994-1,6293,8,8,78122,17,,,
1994-1,6292,9,9,78183,19,,,
1994-1,6289,10,10,78194,22,,,
1994-1,6295,11,11,78204,20,,,
1994-1,6290,12,12,78246,19,,,
1994-1,6302,13,13,78321,18,,,
1994-1,6299,14,14,78414,18,,,
1994-1,6303,15,15,78659,22,,,
1994-1,6300,16,16,78751,24,,,
1994-1,6308,17,17,78855,9,,,
1994-1,6294,18,18,78864,14,,,
1994-1,6306,19,19,79304,21,,,
1994-1,6305,20,20,79396,18,,,
1994-1,6298,21,21,79483,23,,,
1994-1,6304,22,22,79517,24,,,
1994-1,6301,23,23,79524,16,,,
1994-1,6297,24,24,79975,21,,,
1994-1,6314,25,25,80729,18,,,
1994-1,6311,26,26,81186,15,,,
1994-1,6312,27,27,82707,12,,,
1994-2,6288,1,1,70218,15,,,
1994-2,6291,2,2,70440,18,,,
1994-2,6287,3,3,70771,15,,,
1994-2,6293,4,4,71683,18,,,
1994-2,6308,5,5,71744,19,,,
1994-2,6294,6,6,72351,22,,,
1994-2,6316,7,7,72372,12,,,
1994-2,6299,8,8,72409,12,,,
1994-2,6295,9,9,72444,22,,,
1994-2,6292,10,10,72554,22,,,
1994-2,6310,11,11,72686,16,,,
1994-2,6290,12,12,72751,21,,,
1994-2,6296,13,13,72866,21,,,
1994-2,6289,14,14,73013,22,,,
1994-2,6304,15,15,73016,20,,,
1994-2,6302,16,16,73111,20,,,
1994-2,6303,17,17,73529,18,,,
1994-2,6305,18,18,73613,15,,,
1994-2,6309,19,19,73855,21,,,
1994-2,6315,20,20,73932,21,,,
1994-2,6301,21,21,74101,20,,,
1994-2,6306,22,22,74106,16,,,
1994-2,6298,23,23,74424,20,,,
1994-2,6297,24,24,74657,20,,,
1994-2,6311,25,25,74748,22,,,
1994-2,6312,26,26,76356,18,,,
1994-2,6314,27,27,76927,15,,,
1994-2,6313,28,28,77450,18,,,
1994-3,6288,1,1,81548,10,,,
1994-3,6291,2,2,81885,10,,,
1994-3,6308,3,3,82113,16,,,
1994-3,6287,4,4,82168,14,,,
1994-3,6317,5,5,82717,13,,,
1994-3,6316,6,6,82841,16,,,
1994-3,6310,7,7,83119,10,,,
1994-3,6293,8,8,83140,22,,,
1994-3,6289,9,9,83322,22,,,
1994-3,6309,10,10,83347,14,,,
1994-3,6296,11,11,83663,20,,,
1994-3,6290,12,12,83703,21,,,
1994-3,6294,13,13,83858,15,,,
1994-3,6303,14,14,84078,22,,,
1994-3,6304,15,15,84276,23,,,
1994-3,6295,16,16,84472,22,,,
1994-3,6305,17,17,84678,15,,,
1994-3,6302,18,18,84852,16,,,
1994-3,6306,19,19,84996,16,,,
1994-3,6298,20,20,85114,23,,,
1994-3,6318,21,21,85234,20,,,
1994-3,6297,22,22,85295,22,,,
1994-3,6301,23,23,85991,14,,,
1994-3,6311,24,24,86817,10,,,
1994-3,6314,25,25,87143,21,,,
1994-3,6312,26,26,87584,16,,,
1994-3,6313,27,27,87881,24,,,
1994-3,6299,28,28,897323,1,,,
1994-4,6291,1,1,78560,18,,,
1994-4,6293,2,2,79488,22,,,
1994-4,6308,3,3,79958,20,,,
1994-4,6287,4,4,80079,22,,,
1994-4,6307,5,5,80452,18,,,
1994-4,6295,6,6,81053,22,,,
1994-4,6296,7,7,81189,21,,,
1994-4,6294,8,8,81222,20,,,
1994-4,6303,9,9,81288,18,,,
1994-4,6290,10,10,81614,14,,,
1994-4,6289,11,11,81731,21,,,
1994-4,6304,12,12,81793,22,,,
1994-4,6302,13,13,82211,18,,,
1994-4,6318,14,14,82265,22,,,
1994-4,6299,15,15,82359,22,,,
1994-4,6298,16,16,82375,19,,,
1994-4,6317,17,17,82679,22,,,
1994-4,6301,18,18,83025,22,,,
1994-4,6297,19,19,83858,22,,,
1994-4,6306,20,20,84131,16,,,
1994-4,6305,21,21,84377,12,,,
1994-4,6311,22,22,84656,20,,,
1994-4,6314,23,23,86082,8,,,
1994-4,6313,24,24,89984,10,,,
1994-5,6291,1,1,81908,21,,,
1994-5,6287,2,2,82559,24,,,
1994-5,6293,3,3,82660,22,,,
1994-5,6317,4,4,82983,21,,,
1994-5,6299,5,5,83594,23,,,
1994-5,6307,6,6,83700,23,,,
1994-5,6308,7,7,83715,19,,,
1994-5,6294,8,8,83763,24,,,
1994-5,6319,9,9,83782,19,,,
1994-5,6289,10,10,83969,16,,,
1994-5,6290,11,11,83981,21,,,
1994-5,6310,12,12,84254,21,,,
1994-5,6300,13,13,84930,23,,,
1994-5,6304,14,14,84996,23,,,
1994-5,6296,15,15,85018,24,,,
1994-5,6302,16,16,85050,24,,,
1994-5,6301,17,17,85161,17,,,
1994-5,6303,18,18,85247,16,,,
1994-5,6306,19,19,85577,23,,,
1994-5,6305,20,20,85766,24,,,
1994-5,6295,21,21,86084,24,,,
1994-5,6321,22,22,86397,15,,,
1994-5,6320,23,23,87685,16,,,
1994-5,6311,24,24,88151,20,,,
1994-5,6314,25,25,88873,13,,,
1994-5,6313,26,26,90657,23,,,
1994-5,6322,27,27,91111,11,,,
1994-6,6291,1,1,86178,22,,,
1994-6,6307,2,2,86277,24,,,
1994-6,6308,3,3,87059,24,,,
1994-6,6287,4,4,87094,24,,,
1994-6,6319,5,5,87211,20,,,
1994-6,6299,6,6,87554,21,,,
1994-6,6293,7,7,87616,24,,,
1994-6,6300,8,8,87780,24,,,
1994-6,6289,9,9,87827,20,,,
1994-6,6310,10,10,87977,21,,,
1994-6,6296,11,11,87989,24,,,
1994-6,6294,12,12,88197,24,,,
1994-6,6290,13,13,88579,23,,,
1994-6,6325,14,14,88694,24,,,
1994-6,6323,15,15,88847,23,,,
1994-6,6295,16,16,88882,24,,,
1994-6,6321,17,17,88889,22,,,
1994-6,6324,18,18,88903,21,,,
1994-6,6306,19,19,88950,24,,,
1994-6,6317,20,20,88993,21,,,
1994-6,6302,21,21,89039,23,,,
1994-6,6301,22,22,89403,24,,,
1994-6,6320,23,23,90160,23,,,
1994-6,6305,24,24,90493,22,,,
1994-6,6311,25,25,91632,20,,,
1994-6,6314,26,26,92838,22,,,
1994-6,6313,27,27,93006,22,,,
1994-7,6287,1,1,76282,24,,,
1994-7,6326,2,2,76359,21,,,
1994-7,6291,3,3,76707,20,,,
1994-7,6328,4,4,76954,20,,,
1994-7,6329,5,5,76959,22,,,
1994-7,6300,6,6,77441,22,,,
1994-7,6299,7,7,77482,22,,,
1994-7,6292,8,8,77645,14,,,
1994-7,6293,9,9,77768,19,,,
1994-7,6310,10,10,77830,21,,,
1994-7,6325,11,11,77866,23,,,
1994-7,6294,12,12,78031,23,,,
1994-7,6306,13,13,78044,23,,,
1994-7,6289,14,14,78192,24,,,
1994-7,6305,15,15,78236,21,,,
1994-7,6323,16,16,78248,22,,,
1994-7,6290,17,17,78381,24,,,
1994-7,6295,18,18,78568,21,,,
1994-7,6321,19,19,78715,24,,,
1994-7,6302,20,20,78811,20,,,
1994-7,6324,21,21,78890,24,,,
1994-7,6296,22,22,78936,20,,,
1994-7,6327,23,23,79066,23,,,
1994-7,6311,24,24,79771,22,,,
1994-7,6301,25,25,79863,16,,,
1994-7,6330,26,26,81829,17,,,
1994-7,6314,27,27,81952,22,,,
1994-7,6313,28,28,83004,15,,,
1994-8,6287,1,1,84960,20,,,
1994-8,6291,2,2,84963,19,,,
1994-8,6329,3,3,84980,20,,,
1994-8,6328,4,4,85541,22,,,
1994-8,6293,5,5,86268,21,,,
1994-8,6299,6,6,86271,22,,,
1994-8,6319,7,7,86337,19,,,
1994-8,6289,8,8,86414,24,,,
1994-8,6294,9,9,86768,24,,,
1994-8,6292,10,10,86841,12,,,
1994-8,6290,11,11,86920,22,,,
1994-8,6300,12,12,87065,23,,,
1994-8,6310,13,13,87284,19,,,
1994-8,6323,14,14,87522,24,,,
1994-8,6306,15,15,87785,21,,,
1994-8,6296,16,16,87886,24,,,
1994-8,6324,17,17,88100,24,,,
1994-8,6325,18,18,88212,22,,,
1994-8,6327,19,19,88225,24,,,
1994-8,6295,20,20,88231,22,,,
1994-8,6321,21,21,88340,24,,,
1994-8,6302,22,22,88519,23,,,
1994-8,6305,23,23,88955,21,,,
1994-8,6301,24,24,89299,21,,,
1994-8,6311,25,25,90690,16,,,
1994-8,6330,26,26,90722,24,,,
1994-8,6314,27,27,91496,14,,,
1994-8,6313,28,28,92507,14,,,
1994-9,6329,1,1,103582,14,,,
1994-9,6328,2,2,104012,16,,,
1994-9,6331,3,3,104026,22,,,
1994-9,6291,4,4,104268,15,,,
1994-9,6289,5,5,104718,19,,,
1994-9,6332,6,6,105146,23,,,
1994-9,6290,7,7,105474,21,,,
1994-9,6293,8,8,105487,17,,,
1994-9,6310,9,9,105893,17,,,
1994-9,6300,10,10,105911,23,,,
1994-9,6299,11,11,105939,23,,,
1994-9,6306,12,12,106165,18,,,
1994-9,6294,13,13,106218,22,,,
1994-9,6305,14,14,106290,20,,,
1994-9,6321,15,15,106630,13,,,
1994-9,6296,16,16,106817,21,,,
1994-9,6295,17,17,107102,21,,,
1994-9,6325,18,18,107235,20,,,
1994-9,6292,19,19,107316,11,,,
1994-9,6323,20,20,107402,22,,,
1994-9,6327,21,21,107425,24,,,
1994-9,6302,22,22,108229,24,,,
1994-9,6324,23,23,108295,21,,,
1994-9,6301,24,24,108681,24,,,
1994-9,6311,25,25,108870,19,,,
1994-9,6330,26,26,109204,15,,,
1994-9,6313,27,27,111122,23,,,
1994-9,6314,28,28,111292,17,,,
1994-10,6291,1,1,78258,21,,,
1994-10,6331,2,2,78824,23,,,
1994-10,6332,3,3,80205,14,,,
1994-10,6329,4,4,80219,22,,,
1994-10,6289,5,5,80232,23,,,
1994-10,6294,6,6,80629,22,,,
1994-10,6300,7,7,80698,23,,,
1994-10,6310,8,8,80858,24,,,
1994-10,6306,9,9,80929,23,,,
1994-10,6299,10,10,80952,24,,,
1994-10,6290,11,11,80984,24,,,
1994-10,6292,12,12,81141,14,,,
1994-10,6328,13,13,81206,23,,,
1994-10,6333,14,14,81498,20,,,
1994-10,6323,15,15,81837,16,,,
1994-10,6295,16,16,81873,22,,,
1994-10,6325,17,17,81946,24,,,
1994-10,6305,18,18,82038,22,,,
1994-10,6296,19,19,82311,15,,,
1994-10,6324,20,20,82379,22,,,
1994-10,6302,21,21,82487,24,,,
1994-10,6327,22,22,82513,22,,,
1994-10,6311,23,23,82614,24,,,
1994-10,6321,24,24,82705,24,,,
1994-10,6301,25,25,82899,24,,,
1994-10,6330,26,26,84191,20,,,
1994-10,6314,27,27,84908,22,,,
1994-10,6313,28,28,86275,22,,,
1994-11,6299,1,1,141163,9,,,
1994-11,6291,2,2,141494,12,,,
1994-11,6331,3,3,141681,19,,,
1994-11,6300,4,4,142074,11,,,
1994-11,6328,5,5,142202,20,,,
1994-11,6292,6,6,142218,15,,,
1994-11,6332,7,7,142359,19,,,
1994-11,6293,8,8,142441,18,,,
1994-11,6310,9,9,142634,20,,,
1994-11,6323,10,10,143326,14,,,
1994-11,6329,11,11,143895,12,,,
